dt,equity,buy_hold
2018-02-07 08:00:00+00:00,10000.0,5401.07885424268
2018-02-07 12:00:00+00:00,10000.0,5910.933591494748
2018-02-07 16:00:00+00:00,10000.0,5926.2285172223455
2018-02-07 20:00:00+00:00,10000.0,5902.623467914413
2018-02-08 00:00:00+00:00,10000.0,5630.022758880892
2018-02-08 04:00:00+00:00,10000.0,5761.064811063199
2018-02-08 08:00:00+00:00,10000.0,5754.029861618468
2018-02-08 12:00:00+00:00,10000.0,6133.988770630343
2018-02-08 16:00:00+00:00,10000.0,6044.3970417547725
2018-02-08 20:00:00+00:00,10000.0,5887.765540064745
2018-02-09 00:00:00+00:00,10000.0,5895.488223874747
2018-02-09 04:00:00+00:00,10000.0,5819.91624659117
2018-02-09 08:00:00+00:00,10000.0,5702.972748896878
2018-02-09 12:00:00+00:00,10000.0,5909.257238979404
2018-02-09 16:00:00+00:00,10000.0,6024.839595742434
2018-02-09 20:00:00+00:00,10000.0,6176.907693362916
2018-02-10 00:00:00+00:00,10000.0,6160.75309967873
2018-02-10 04:00:00+00:00,10000.0,6410.293215776823
2018-02-10 08:00:00+00:00,10000.0,6496.940581901086
2018-02-10 12:00:00+00:00,10000.0,6122.4907117110015
2018-02-10 16:00:00+00:00,10000.0,6190.762675263231
2018-02-10 20:00:00+00:00,10000.0,5961.804442825743
2018-02-11 00:00:00+00:00,10000.0,6135.392894959434
2018-02-11 04:00:00+00:00,10000.0,5911.936537444098
2018-02-11 08:00:00+00:00,10000.0,5780.342864989648
2018-02-11 12:00:00+00:00,10000.0,5717.615759757398
2018-02-11 16:00:00+00:00,10000.0,6057.077144114421
2018-02-11 20:00:00+00:00,10000.0,5964.10405460961
2018-02-12 00:00:00+00:00,10000.0,5960.156745908951
2018-02-12 04:00:00+00:00,10000.0,6117.5476209606295
2018-02-12 08:00:00+00:00,10000.0,6028.421545561543
2018-02-12 12:00:00+00:00,10000.0,6326.052919931003
2018-02-12 16:00:00+00:00,10000.0,6122.340269818598
2018-02-12 20:00:00+00:00,10000.0,6201.057199043352
2018-02-13 00:00:00+00:00,10000.0,6368.699614477322
2018-02-13 04:00:00+00:00,10000.0,6250.853465428615
2018-02-13 08:00:00+00:00,10000.0,6241.905754780479
2018-02-13 12:00:00+00:00,10000.0,6101.930319749312
2018-02-13 16:00:00+00:00,10000.0,6155.953286921123
2018-02-13 20:00:00+00:00,10000.0,6139.533628950325
2018-02-14 00:00:00+00:00,10000.0,6120.828686994934
2018-02-14 04:00:00+00:00,10000.0,6212.361832672463
2018-02-14 08:00:00+00:00,10000.0,6299.123821190938
2018-02-14 12:00:00+00:00,10000.0,6285.598378673978
2018-02-14 16:00:00+00:00,10000.0,6576.45986788532
2018-02-14 20:00:00+00:00,10000.0,6655.986317769193
2018-02-15 00:00:00+00:00,10000.0,6775.258082845907
2018-02-15 04:00:00+00:00,10000.0,6906.550871515551
2018-02-15 08:00:00+00:00,10000.0,6958.503471691918
2018-02-15 12:00:00+00:00,10000.0,6924.295850919421
2018-02-15 16:00:00+00:00,10000.0,7078.8140022161715
2018-02-15 20:00:00+00:00,10000.0,7214.777653449937
2018-02-16 00:00:00+00:00,10000.0,7240.460233652953
2018-02-16 04:00:00+00:00,10000.0,7315.82445784702
2018-02-16 08:00:00+00:00,10000.0,7068.841853919771
2018-02-16 12:00:00+00:00,10000.0,7020.621645454918
2018-02-16 16:00:00+00:00,10000.0,7191.086637346345
2018-02-16 20:00:00+00:00,10000.0,7134.527649702603
2018-02-17 00:00:00+00:00,10000.0,7326.520160006881
2018-02-17 04:00:00+00:00,10000.0,7437.954618879382
2018-02-17 08:00:00+00:00,10000.0,7719.78243064693
2018-02-17 12:00:00+00:00,10000.0,7646.746473835285
2018-02-17 16:00:00+00:00,10000.0,7632.6837388454605
2018-02-17 20:00:00+00:00,10117.870773268123,7734.246344016495
2018-02-18 00:00:00+00:00,10276.76876732967,7855.710262382504
2018-02-18 04:00:00+00:00,10438.159646464666,7979.079778052278
2018-02-18 08:00:00+00:00,9804.535737381735,7494.72852351227
2018-02-18 12:00:00+00:00,9878.207051526108,7551.043938568312
2018-02-18 16:00:00+00:00,10142.958943725378,7753.4241033480075
2018-02-18 20:00:00+00:00,10112.116519752713,7729.847709638629
2018-02-19 00:00:00+00:00,9939.329594567651,7597.766892008778
2018-02-19 04:00:00+00:00,9968.87871726161,7620.354667568084
2018-02-19 08:00:00+00:00,9836.230990458478,7518.956832088729
2018-02-19 12:00:00+00:00,10233.152650292663,7822.36947346623
2018-02-19 16:00:00+00:00,10260.190144416378,7843.037323922494
2018-02-19 20:00:00+00:00,10405.274181341578,7953.941654221765
2018-02-20 00:00:00+00:00,10366.400168993168,7924.225798522432
2018-02-20 04:00:00+00:00,10660.345057447332,8148.921510675181
2018-02-20 08:00:00+00:00,10848.557880492925,8292.79410710954
2018-02-20 12:00:00+00:00,10685.97678931158,8168.514776185711
2018-02-20 16:00:00+00:00,10791.568278494207,8249.230433409528
2018-02-20 20:00:00+00:00,10938.62038258266,8361.639182632827
2018-02-21 00:00:00+00:00,10643.063553404309,8135.711279742305
2018-02-21 04:00:00+00:00,10399.491812580978,7949.521528144984
2018-02-21 08:00:00+00:00,10397.036414501112,7947.644586439772
2018-02-21 12:00:00+00:00,10288.96141199343,7865.030495811827
2018-02-21 16:00:00+00:00,9994.023118209243,7639.575410297427
2018-02-21 20:00:00+00:00,9879.06925237858,7551.703017335029
2018-02-22 00:00:00+00:00,9835.46250708997,7518.369392318395
2018-02-22 04:00:00+00:00,10050.731567756067,7682.924167008292
2018-02-22 08:00:00+00:00,10189.180406816593,7788.756456363705
2018-02-22 12:00:00+00:00,9497.14272995561,7265.154195705894
2018-02-22 16:00:00+00:00,9497.14272995561,7106.588441113549
2018-02-22 20:00:00+00:00,9497.14272995561,7085.111069998167
2018-02-23 00:00:00+00:00,9497.14272995561,7134.255421516352
2018-02-23 04:00:00+00:00,9497.14272995561,6978.827454965545
2018-02-23 08:00:00+00:00,9497.14272995561,7056.3336851514405
2018-02-23 12:00:00+00:00,9497.14272995561,7175.583958529239
2018-02-23 16:00:00+00:00,9497.14272995561,7398.861218553619
2018-02-23 20:00:00+00:00,9497.14272995561,7314.176760930231
2018-02-24 00:00:00+00:00,9497.14272995561,7279.324389190293
2018-02-24 04:00:00+00:00,9497.14272995561,7474.017689658178
2018-02-24 08:00:00+00:00,9497.14272995561,7315.287165374153
2018-02-24 12:00:00+00:00,9497.14272995561,6995.920519502337
2018-02-24 16:00:00+00:00,9497.14272995561,6991.966046902039
2018-02-24 20:00:00+00:00,9497.14272995561,6855.851953775873
2018-02-25 00:00:00+00:00,9497.14272995561,6898.835351605189
2018-02-25 04:00:00+00:00,9497.14272995561,6891.67145196697
2018-02-25 08:00:00+00:00,9497.14272995561,7009.62505951025
2018-02-25 12:00:00+00:00,9497.14272995561,6917.232245876136
2018-02-25 16:00:00+00:00,9497.14272995561,6728.449162609781
2018-02-25 20:00:00+00:00,9497.14272995561,6773.896941914645
2018-02-26 00:00:00+00:00,9497.14272995561,6939.8988243314625
2018-02-26 04:00:00+00:00,9497.14272995561,6990.647889368607
2018-02-26 08:00:00+00:00,9497.14272995561,6766.768861774616
2018-02-26 12:00:00+00:00,9497.14272995561,6962.128404908856
2018-02-26 16:00:00+00:00,9497.14272995561,7324.865299190454
2018-02-26 20:00:00+00:00,9497.14272995561,7355.877820724304
2018-02-27 00:00:00+00:00,9497.14272995561,7430.411032560338
2018-02-27 04:00:00+00:00,9497.14272995561,7285.69309596867
2018-02-27 08:00:00+00:00,9497.14272995561,7390.056785898249
2018-02-27 12:00:00+00:00,9497.14272995561,7636.30150816276
2018-02-27 16:00:00+00:00,9497.14272995561,7645.686216688829
2018-02-27 20:00:00+00:00,9497.14272995561,7610.64041965866
2018-02-28 00:00:00+00:00,9497.14272995561,7679.707576070731
2018-02-28 04:00:00+00:00,9497.14272995561,7647.677780788252
2018-02-28 08:00:00+00:00,9497.14272995561,7739.870005232497
2018-02-28 12:00:00+00:00,9497.14272995561,7581.175300446662
2018-02-28 16:00:00+00:00,9497.14272995561,7532.747338892302
2018-02-28 20:00:00+00:00,9497.14272995561,7510.130907734442
2018-03-01 00:00:00+00:00,9497.14272995561,7456.903133422472
2018-03-01 04:00:00+00:00,9497.14272995561,7399.42716662504
2018-03-01 08:00:00+00:00,9497.14272995561,7451.1648498122595
2018-03-01 12:00:00+00:00,9497.14272995561,7693.3118214837095
2018-03-01 16:00:00+00:00,9497.14272995561,7724.546423906346
2018-03-01 20:00:00+00:00,9497.14272995561,7833.007864428986
2018-03-02 00:00:00+00:00,9497.14272995561,7872.932277112782
2018-03-02 04:00:00+00:00,9497.14272995561,7906.316049426884
2018-03-02 08:00:00+00:00,9497.14272995561,7948.346648604316
2018-03-02 12:00:00+00:00,9497.14272995561,7817.963675188726
2018-03-02 16:00:00+00:00,9497.14272995561,7729.124155775167
2018-03-02 20:00:00+00:00,9497.14272995561,7832.7714557409245
2018-03-03 00:00:00+00:00,9497.14272995561,7953.375706150347
2018-03-03 04:00:00+00:00,9497.14272995561,8101.5036589698075
2018-03-03 08:00:00+00:00,9497.14272995561,8118.883279492126
2018-03-03 12:00:00+00:00,9497.14272995561,8111.912805144139
2018-03-03 16:00:00+00:00,9497.14272995561,8176.882210963151
2018-03-03 20:00:00+00:00,9497.14272995561,8209.105431535861
2018-03-04 00:00:00+00:00,9497.14272995561,8165.154907255385
2018-03-04 04:00:00+00:00,9497.14272995561,8111.690724255355
2018-03-04 08:00:00+00:00,9497.14272995561,7963.390837844577
2018-03-04 12:00:00+00:00,9497.14272995561,7989.331318434569
2018-03-04 16:00:00+00:00,9497.14272995561,7957.695537632192
2018-03-04 20:00:00+00:00,9497.14272995561,8131.026089378909
2018-03-05 00:00:00+00:00,9497.14272995561,8143.462619150858
2018-03-05 04:00:00+00:00,9497.14272995561,8246.343381855324
2018-03-05 08:00:00+00:00,9497.14272995561,8266.495431537636
2018-03-05 12:00:00+00:00,9497.14272995561,8223.060708031111
2018-03-05 16:00:00+00:00,9497.14272995561,8223.941867686615
2018-03-05 20:00:00+00:00,9497.14272995561,8358.429755594905
2018-03-06 00:00:00+00:00,9497.14272995561,8283.280448389984
2018-03-06 04:00:00+00:00,9497.14272995561,8070.125778554407
2018-03-06 08:00:00+00:00,9497.14272995561,8089.4611436779605
2018-03-06 12:00:00+00:00,9497.14272995561,7834.103941073635
2018-03-06 16:00:00+00:00,9497.14272995561,7870.1813396517055
2018-03-06 20:00:00+00:00,9497.14272995561,7674.277340144961
2018-03-07 00:00:00+00:00,9497.14272995561,7714.230408427311
2018-03-07 04:00:00+00:00,9497.14272995561,7734.4469332063645
2018-03-07 08:00:00+00:00,9497.14272995561,7522.889812990112
2018-03-07 12:00:00+00:00,9497.14272995561,7514.207166628588
2018-03-07 16:00:00+00:00,9497.14272995561,7642.326347758503
2018-03-07 20:00:00+00:00,9497.14272995561,6941.668307542103
2018-03-08 00:00:00+00:00,9497.14272995561,7114.91289249316
2018-03-08 04:00:00+00:00,9497.14272995561,6895.740546961479
2018-03-08 08:00:00+00:00,9497.14272995561,6993.377335130768
2018-03-08 12:00:00+00:00,9497.14272995561,7185.620581922384
2018-03-08 16:00:00+00:00,9497.14272995561,6993.642399417383
2018-03-08 20:00:00+00:00,9497.14272995561,6698.246161735049
2018-03-09 00:00:00+00:00,9497.14272995561,6624.49381495958
2018-03-09 04:00:00+00:00,9497.14272995561,6456.650810335741
2018-03-09 08:00:00+00:00,9497.14272995561,6318.573808708702
2018-03-09 12:00:00+00:00,9497.14272995561,6280.569321127949
2018-03-09 16:00:00+00:00,9497.14272995561,6562.633541583557
2018-03-09 20:00:00+00:00,9497.14272995561,6367.33847354606
2018-03-10 00:00:00+00:00,9497.14272995561,6601.6123195151085
2018-03-10 04:00:00+00:00,9497.14272995561,6659.783184577449
2018-03-10 08:00:00+00:00,9497.14272995561,6759.239603254848
2018-03-10 12:00:00+00:00,9497.14272995561,6698.96255169887
2018-03-10 16:00:00+00:00,9497.14272995561,6753.716236633781
2018-03-10 20:00:00+00:00,9497.14272995561,6535.38923125941
2018-03-11 00:00:00+00:00,9497.14272995561,6336.662655295207
2018-03-11 04:00:00+00:00,9497.14272995561,6246.4834866493
2018-03-11 08:00:00+00:00,9497.14272995561,6247.29300730842
2018-03-11 12:00:00+00:00,9497.14272995561,6484.167348846141
2018-03-11 16:00:00+00:00,9497.14272995561,6519.148670779566
2018-03-11 20:00:00+00:00,9497.14272995561,6904.408865523724
2018-03-12 00:00:00+00:00,9497.14272995561,6830.806960640659
2018-03-12 04:00:00+00:00,9497.14272995561,6760.4359744944295
2018-03-12 08:00:00+00:00,9497.14272995561,6863.646276582255
2018-03-12 12:00:00+00:00,9497.14272995561,7041.346807108286
2018-03-12 16:00:00+00:00,9497.14272995561,6585.99501830379
2018-03-12 20:00:00+00:00,9497.14272995561,6397.340885230923
2018-03-13 00:00:00+00:00,9497.14272995561,6534.013762528872
2018-03-13 04:00:00+00:00,9497.14272995561,6479.740058869721
2018-03-13 08:00:00+00:00,9497.14272995561,6594.297977984486
2018-03-13 12:00:00+00:00,9497.14272995561,6494.977673400214
2018-03-13 16:00:00+00:00,9497.14272995561,6519.93669973977
2018-03-13 20:00:00+00:00,9497.14272995561,6483.236041893174
2018-03-14 00:00:00+00:00,9497.14272995561,6549.46629404851
2018-03-14 04:00:00+00:00,9497.14272995561,6648.449895349787
2018-03-14 08:00:00+00:00,9497.14272995561,6522.408245114954
2018-03-14 12:00:00+00:00,9497.14272995561,6240.164927168392
2018-03-14 16:00:00+00:00,9497.14272995561,6263.196864505266
2018-03-14 20:00:00+00:00,9497.14272995561,5939.72530414075
2018-03-15 00:00:00+00:00,9497.14272995561,5872.0264525595785
2018-03-15 04:00:00+00:00,9497.14272995561,5661.307508600996
2018-03-15 08:00:00+00:00,9497.14272995561,5655.074915915745
2018-03-15 12:00:00+00:00,9497.14272995561,5924.4017228145985
2018-03-15 16:00:00+00:00,9497.14272995561,5804.929368548016
2018-03-15 20:00:00+00:00,9497.14272995561,5885.150716696796
2018-03-16 00:00:00+00:00,9497.14272995561,5920.9988704864445
2018-03-16 04:00:00+00:00,9497.14272995561,5762.318493499887
2018-03-16 08:00:00+00:00,9497.14272995561,5908.390407123179
2018-03-16 12:00:00+00:00,9497.14272995561,5876.245989446488
